age,city,department,experience,id,name,performance_score,random_noise,risk_level,salary,success_probability
44,,,65,128,Name_127,91,-0.11170001041627277,0,53,0.84
31,Mumbai,43,59,1062,Name_1061,5,-0.36961659939744296,0,90,9.1
87,Delhi,,41,692,Name_691,23,-0.9990190771339424,0,3,0.23
400,Bhubaneswar,990,35,628,,83,-0.11504285429031957,0,22,0.48
86,,58,,1177,Name_1176,INVALID,0.9520944446547083,0,7,INVALID
82,,6,13,688,Name_687,21,-1.4768845733547535,0,,0.43
10,Mumbai,21,,1411,Name_1410,44,0.17505754071727703,0,40,
12,Bhubaneswar,1,580,1645,Name_1644,65,0.76104486873712,1,88,0.53
42,Hyderabad,60,73,1770,Name_1769,68,0.8534584579890652,0,7,0.87
INVALID,INVALID,,66,1292,Name_1291,INVALID,0.7145452844208341,0,61,0.83
56,Hyderabad,80,7,1788,Name_1787,1,0.25867849480330807,0,78,0.51
INVALID,Hyderabad,44,210,1729,Name_1728,38,1.608416729991154,0,76,0.47
62,Bhubaneswar,5,92,754,,29,1.482473852748224,0,,0.87
60,Delhi,96,3,294,Name_293,48,-0.09118410711579884,0,31,0.58
73,Bhubaneswar,46,4,1007,Name_1006,,-0.3620935843161935,0,94,0.4
2,Delhi,65,30,249,Name_248,20,-2.489126552478586,0,70,0.47
55,Mumbai,INVALID,,1701,Name_1700,6,-0.302331804499493,0,25,0.5
7,INVALID,20,19,27,Name_26,71,-0.523184359311657,0,91,0.06
8,Mumbai,INVALID,11,1167,Name_1166,,0.4679400172120162,0,,0.9
81,INVALID,,,1891,Name_1890,INVALID,-0.6140344391377496,1,48,0.34
9,INVALID,25,29,1480,Name_1479,INVALID,-0.026525635124078708,1,11,0.04
36,Mumbai,,62,1736,Name_1735,46,-0.1672031736262639,0,92,0.98
2,Mumbai,49,94,1907,Name_1906,41,0.3970666378869938,1,14,0.37
87,,31,53,1636,Name_1635,12,-1.3273318270658532,1,50,
28,Bhubaneswar,75,67,1929,INVALID,65,-1.196310630203082,0,,0.53
,Mumbai,17,29,926,Name_925,,1.7976881595259977,0,,INVALID
66,Delhi,12,,632,Name_631,93,-0.7934526575537135,0,70,
34,Mumbai,,90,1132,Name_1131,15,-0.6594234930572952,0,33,INVALID
2,Delhi,,INVALID,1859,Name_1858,87,-0.7012684008059131,0,,0.19
89,Bhubaneswar,6,730,843,Name_842,3,-0.9280370151775029,0,88,
51,Delhi,99,,1141,Name_1140,,-0.6188452574134874,0,21,0.56
50,Bhubaneswar,78,78,9,Name_8,84,0.18221134812328726,0,1,0.49
45,Mumbai,72,48,749,Name_748,94,0.9097679684494635,0,,
65,Delhi,66,INVALID,1130,Name_1129,81,-0.5094788272717096,0,64,
71,Delhi,29,INVALID,140,Name_139,18,1.3348041653324911,0,93,0.35
43,INVALID,50,37,644,Name_643,55,0.44462083976349026,0,52,INVALID
510,Mumbai,92,33,362,Name_361,69,0.09376574991139161,0,,0.39
2,Delhi,43,11,51,Name_50,47,-0.2940895836895167,0,,0.59
10,Hyderabad,56,27,1821,Name_1820,36,0.6641827100361917,0,,8.6
23,Hyderabad,,35,341,Name_340,4,-0.13174658452650032,0,36,0.85
56,,29,,1289,Name_1288,,0.9381257486859069,0,64,
49,Delhi,,95,342,Name_341,85,1.329265180016114,1,2,0.87
INVALID,Bhubaneswar,,22,662,Name_661,88,-0.058340072622781666,0,43,INVALID
78,Hyderabad,3,62,783,Name_782,67,-0.40068687625171323,0,56,0.27
63,Delhi,69,41,1400,Name_1399,53,0.5551775576369594,0,31,0.13
39,Hyderabad,85,95,589,Name_588,32,0.2731261889382651,1,10,0.92
,,21,9,1321,Name_1320,42,-0.5638613759247005,0,58,0.72
INVALID,Delhi,91,17,1156,Name_1155,2,0.5556009770464228,0,86,0.97
4,Mumbai,83,55,1659,Name_1658,90,1.0206113699542914,0,12,0.18
11,Bhubaneswar,48,,1259,Name_1258,,-0.5187310371632965,0,89,0.39
88,Hyderabad,94,51,327,Name_326,INVALID,0.9521586946152374,0,85,0.48
28,Hyderabad,20,49,655,Name_654,51,-2.245746418883564,0,73,0.79
61,Mumbai,90,74,403,INVALID,26,-0.9084302303139907,0,66,0.47
